Identifier,Setup,Key,Value,Cut,Position
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,AzL_EW_NS,360°,1/400th,range till
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,ElL_EW_NS,0°,1/400th,range from
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,ElL_EW_NS,360°,1/400th,range till
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,CC_Height_EW_NS,0,1/400th,range from
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,CC_Height_EW_NS,20 μV/m/MHz,1/400th,range till
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,XHeight_EW_NS,0,1/400th,range from
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,XHeight_EW_NS,20 μV/m/MHz,1/400th,range till
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,ConeAngle_EW_NS,0.0,1/400th,range from
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,ConeAngle_EW_NS,"0,1 rad",1/400th,range till
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,NCCBeanAnt_EW_NS,0,1/400th,range from
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,NCCBeanAnt_EW_NS,30,1/400th,range till
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,Eta_EW_NS,-0.04,1/400th,range from
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,Eta_EW_NS,0.11 /m,1/400th,range till
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,Eps_EW_NS,-0.04,1/400th,range from
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,Eps_EW_NS,0.11 μV/m/MHz,1/400th,range till
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,Geomag_Angle,0,1/400th,range from
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,Geomag_Angle,120 °,1/400th,range till
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,Geomag_AngleG,0,1/400th,range from
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,Geomag_AngleG,120 °,1/400th,range till
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,Reconstruction,65 or 71,1/400th,
KASCADE_SmallDataSample_nA_runs_0877-7417_ROOT,LOPES,LopesCompID,0 or 1,1/400th,
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,KASCADE,E,1013,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,KASCADE,E,1019 eV,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,KASCADE,Xc,-91,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,KASCADE,Xc,+91 m,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,KASCADE,Yc,-91,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,KASCADE,Yc,+91 m,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,KASCADE,Ze,0°,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,KASCADE,Ze,60°,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,KASCADE,Az,0°,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,KASCADE,Az,360°,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,KASCADE,Ne,100,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,KASCADE,Ne,"500,000,000",1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,KASCADE,Nmu,100,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,KASCADE,Nmu,"50,000,000",1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,KASCADE,Age,0.1,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,KASCADE,Age,1.48,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,CALORIMETER,Nhad,0,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,CALORIMETER,Nhad,511,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,CALORIMETER,Ehad,"0, 1010",1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,CALORIMETER,Ehad,1016 eV,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GRANDE,Xc,-500,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GRANDE,Xc,+100 m,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GRANDE,Yc,-600,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GRANDE,Yc,+ 100 m,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GRANDE,Ze,0°,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GRANDE,Ze,40°,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GRANDE,Az,0°,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GRANDE,Az,360°,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GRANDE,Nch,11111,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GRANDE,Nch,"1,000,000,000",1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GRANDE,Nmu,1500,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GRANDE,Nmu,"100,000,000",1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GRANDE,Age,-0.385,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GRANDE,Age,+1.488,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,T,-20 °,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,T,+50°,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,P,960,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,P,1040 hPa,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,Gt,"894,638,100",1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,Gt,"1,358,239,243",1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,Mt,0,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,Mt,"999,999,999",1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,DateTime,08-05-98,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,DateTime,15-01-13,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,R,887,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,R,7417,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,Ev,1,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,Ev,"4,100,000",1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,UUID,,1/400th,
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,EDeposit,0.0,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,EDeposit,"30,000.0 MeV",1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,MDeposit,0.0,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,MDeposit,1000.0 MeV,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,GDeposit,0.0,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,GDeposit,"100,000.0 MeV",1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,Arrival,-1550.0,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,Arrival,2550.0 ns,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,GArrival,1000.0,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,GArrival,"10,000.0",1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,Height,0,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,Height,60 μV/m/MHz,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,Distance,ms,1/400th,
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,EnvelopTime,0,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,EnvelopTime,800 ms,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,GENERAL,Polarization,NS or EW,1/400th,
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,EfieldMaxAbs,0,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,EfieldMaxAbs,"50,000 V/m",1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,AzL_EW_NS,0°,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,AzL_EW_NS,360°,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,ElL_EW_NS,0°,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,ElL_EW_NS,360°,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,CC_Height_EW_NS,0,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,CC_Height_EW_NS,20 μV/m/MHz,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,XHeight_EW_NS,0,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,XHeight_EW_NS,20 μV/m/MHz,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,ConeAngle_EW_NS,0.0,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,ConeAngle_EW_NS,"0,1 rad",1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,NCCBeanAnt_EW_NS,0,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,NCCBeanAnt_EW_NS,30,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,Eta_EW_NS,-0.04,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,Eta_EW_NS,0.11 /m,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,Eps_EW_NS,-0.04,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,Eps_EW_NS,0.11 μV/m/MHz,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,Geomag_Angle,0,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,Geomag_Angle,120 °,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,Geomag_AngleG,0,1/400th,range from
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,Geomag_AngleG,120 °,1/400th,range till
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,Reconstruction,65 or 71,1/400th,
KACADE_SmallDataSample_wA_runs_0877-7417_HDF5,LOPES,LopesCompID,0 or 1,1/400th,
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,KASCADE,E,1013,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,KASCADE,E,1019 eV,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,KASCADE,Xc,-91,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,KASCADE,Xc,+91 m,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,KASCADE,Yc,-91,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,KASCADE,Yc,+91 m,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,KASCADE,Ze,0°,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,KASCADE,Ze,60°,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,KASCADE,Az,0°,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,KASCADE,Az,360°,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,KASCADE,Ne,100,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,KASCADE,Ne,"500,000,000",1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,KASCADE,Nmu,100,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,KASCADE,Nmu,"50,000,000",1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,KASCADE,Age,0.1,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,KASCADE,Age,1.48,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,CALORIMETER,Nhad,0,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,CALORIMETER,Nhad,511,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,CALORIMETER,Ehad,"0, 1010",1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,CALORIMETER,Ehad,1016 eV,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GRANDE,Xc,-500,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GRANDE,Xc,+100 m,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GRANDE,Yc,-600,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GRANDE,Yc,+ 100 m,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GRANDE,Ze,0°,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GRANDE,Ze,40°,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GRANDE,Az,0°,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GRANDE,Az,360°,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GRANDE,Nch,11111,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GRANDE,Nch,"1,000,000,000",1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GRANDE,Nmu,1500,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GRANDE,Nmu,"100,000,000",1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GRANDE,Age,-0.385,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GRANDE,Age,+1.488,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,T,-20 °,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,T,+50°,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,P,960,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,P,1040 hPa,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,Gt,"894,638,100",1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,Gt,"1,358,239,243",1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,Mt,0,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,Mt,"999,999,999",1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,DateTime,08-05-98,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,DateTime,15-01-13,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,R,887,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,R,7417,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,Ev,1,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,Ev,"4,100,000",1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,UUID,,1/400th,
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,EDeposit,0.0,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,EDeposit,"30,000.0 MeV",1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,MDeposit,0.0,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,MDeposit,1000.0 MeV,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,GDeposit,0.0,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,GDeposit,"100,000.0 MeV",1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,Arrival,-1550.0,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,Arrival,2550.0 ns,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,GArrival,1000.0,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,GArrival,"10,000.0",1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,Height,0,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,Height,60 μV/m/MHz,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,Distance,ms,1/400th,
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,EnvelopTime,0,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,EnvelopTime,800 ms,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,GENERAL,Polarization,NS or EW,1/400th,
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,EfieldMaxAbs,0,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,EfieldMaxAbs,"50,000 V/m",1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,AzL_EW_NS,0°,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,AzL_EW_NS,360°,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,ElL_EW_NS,0°,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,ElL_EW_NS,360°,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,CC_Height_EW_NS,0,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,CC_Height_EW_NS,20 μV/m/MHz,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,XHeight_EW_NS,0,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,XHeight_EW_NS,20 μV/m/MHz,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,ConeAngle_EW_NS,0.0,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,ConeAngle_EW_NS,"0,1 rad",1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,NCCBeanAnt_EW_NS,0,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,NCCBeanAnt_EW_NS,30,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,Eta_EW_NS,-0.04,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,Eta_EW_NS,0.11 /m,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,Eps_EW_NS,-0.04,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,Eps_EW_NS,0.11 μV/m/MHz,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,Geomag_Angle,0,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,Geomag_Angle,120 °,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,Geomag_AngleG,0,1/400th,range from
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,Geomag_AngleG,120 °,1/400th,range till
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,Reconstruction,65 or 71,1/400th,
KASCADE_SmallDataSample_wA_runs_0877-7417_ROOT,LOPES,LopesCompID,0 or 1,1/400th,
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,KASCADE,E,1013,full range,range from
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,KASCADE,E,1019 eV,full range,range till
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,KASCADE,Xc,-91,full range,range from
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,KASCADE,Xc,+91 m,full range,range till
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,KASCADE,Yc,-91,full range,range from
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,KASCADE,Yc,+91 m,full range,range till
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,KASCADE,Ze,0°,full range,range from
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,KASCADE,Ze,60°,full range,range till
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,KASCADE,Az,0°,full range,range from
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,KASCADE,Az,360°,full range,range till
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,KASCADE,Ne,100,full range,range from
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,KASCADE,Ne,"500,000,000",full range,range till
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,KASCADE,Nmu,100,full range,range from
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,KASCADE,Nmu,"50,000,000",full range,range till
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,KASCADE,Age,0.1,full range,range from
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,KASCADE,Age,1.48,full range,range till
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,CALORIMETER,Nhad,1,cut,range from
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,CALORIMETER,Nhad,511,cut,range till
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,CALORIMETER,Ehad,"0, 1010",full range,range from
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,CALORIMETER,Ehad,1016 eV,full range,range till
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,GENERAL,T,-20 °,full range,range from
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,GENERAL,T,+50°,full range,range till
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,GENERAL,P,960,full range,range from
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,GENERAL,P,1040 hPa,full range,range till
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,GENERAL,Gt,"894,645,350",cut,range from
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,GENERAL,Gt,"1,134,213,640",cut,range till
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,GENERAL,Mt,0,full range,range from
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,GENERAL,Mt,"999,999,999",full range,range till
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,GENERAL,DateTime,08-05-98,cut,range from
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,GENERAL,DateTime,12-10-05,cut,range till
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,GENERAL,R,877,cut,range from
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,GENERAL,R,5496,cut,range till
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,GENERAL,Ev,1,full range,range from
KASCADE-CALOR ReducedData _runs_0877-5496_ASCII,GENERAL,Ev,"4,100,000",full range,range till
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,KASCADE,E,1013,full range,range from
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,KASCADE,E,1019 eV,full range,range till
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,KASCADE,Xc,-91,full range,range from
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,KASCADE,Xc,+91 m,full range,range till
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,KASCADE,Yc,-91,full range,range from
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,KASCADE,Yc,+91 m,full range,range till
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,KASCADE,Ze,0°,full range,range from
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,KASCADE,Ze,60°,full range,range till
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,KASCADE,Az,0°,full range,range from
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,KASCADE,Az,360°,full range,range till
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,KASCADE,Ne,100,full range,range from
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,KASCADE,Ne,"500,000,000",full range,range till
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,KASCADE,Nmu,100,full range,range from
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,KASCADE,Nmu,"50,000,000",full range,range till
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,KASCADE,Age,0.1,full range,range from
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,KASCADE,Age,1.48,full range,range till
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,CALORIMETER,Nhad,1,cut,range from
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,CALORIMETER,Nhad,511,cut,range till
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,CALORIMETER,Ehad,"0, 1010",full range,range from
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,CALORIMETER,Ehad,1016 eV,full range,range till
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,GENERAL,T,-20 °,full range,range from
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,GENERAL,T,+50°,full range,range till
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,GENERAL,P,960,full range,range from
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,GENERAL,P,1040 hPa,full range,range till
KASCADE-CALORR_educedData_runs_0877-5496_HDF5,GENERAL,Gt,"894,645,350",cut,range from
